Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,ai-description
BGPER-1045,bgper-1045,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 2.84ct diamonds (78 pcs). Total weight: 8.00g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"RG, Polki Jewellery, EARRINGS, 18K",TRUE,Active,BGPER-1045,,Title,Default Title,,,,,,,,3635.0,,,TRUE,,,,,,shopify,1,DENY,8.0,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPER-1045.jpg,1,BGPER-1045,,FALSE,BGPER-1045 | BG Jewels,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 2.84ct diamonds (78 pcs). Total weight: 8.00g.,RG,Apparel & Accessories > Jewelry,,,BGPER-1045,,,New,FALSE,,,,,,"These are traditional style stud earrings featuring a prominent teardrop-shaped clear stone set in the center, likely a diamond or a similar gem. The stones are encircled by a gold-tone metal and surrounded by a detailed border of smaller clear stones set in a silver-tone metal, creating a contrast that enhances the design's elegance. The overall style is reminiscent of classic and formal jewellery, suitable for special occasions."
BGPER-1046,bgper-1046,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 1.57ct diamonds (84 pcs). Total weight: 5.53g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"RG, Polki Jewellery, EARRINGS, 18K",TRUE,Active,BGPER-1046,,Title,Default Title,,,,,,,,1925.0,,,TRUE,,,,,,shopify,1,DENY,5.53,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPER-1046.jpg,1,BGPER-1046,,FALSE,BGPER-1046 | BG Jewels,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 1.57ct diamonds (84 pcs). Total weight: 5.53g.,RG,Apparel & Accessories > Jewelry,,,BGPER-1046,,,New,FALSE,,,,,,"These are a pair of stud earrings featuring a classic design. They are crafted with a gold-colored metal and showcase a central round stone, likely a diamond or a similar gem, surrounded by two concentric halos of smaller, clear stones. The style leans towards traditional with a touch of elegance and sophistication, making them versatile for various occasions."
BGPER-1047,bgper-1047,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 1.64ct diamonds (52 pcs) and 1.20ct colour stones (2 pcs). Total weight: 9.36g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"RG, Polki Jewellery, EARRINGS, 18K",TRUE,Active,BGPER-1047,,Title,Default Title,,,,,,,,3040.0,,,TRUE,,,,,,shopify,1,DENY,9.36,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPER-1047.jpg,1,BGPER-1047,,FALSE,BGPER-1047 | BG Jewels,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 1.64ct diamonds (52 pcs) and 1.20ct colour stones (2 pcs). Total weight: 9.36g.,RG,Apparel & Accessories > Jewelry,,,BGPER-1047,,,New,FALSE,,,,,,"These are modern-style earrings featuring a circular design made from rose gold. The earrings showcase a prominent central mother-of-pearl disk surrounded by glittering diamonds set in a halo arrangement. A single, small pearl accent is placed at the bottom of each earring, adding an elegant touch to the overall look. The combination of materials and design provides a chic and sophisticated appearance."
BGPER-1048,bgper-1048,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 1.81ct diamonds (346 pcs). Total weight: 8.68g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"RG, Polki Jewellery, EARRINGS, 18K",TRUE,Active,BGPER-1048,,Title,Default Title,,,,,,,,3040.0,,,TRUE,,,,,,shopify,1,DENY,8.68,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPER-1048.jpg,1,BGPER-1048,,FALSE,BGPER-1048 | BG Jewels,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 1.81ct diamonds (346 pcs). Total weight: 8.68g.,RG,Apparel & Accessories > Jewelry,,,BGPER-1048,,,New,FALSE,,,,,,"These are a pair of earrings featuring an elegant, modern design. They are crafted from gold-toned metal and exhibit a geometric, openwork pattern. At the center of each earring is a large, round gemstone with a clear, faceted appearance, likely a diamond or diamond simulant. The surrounding structure is encrusted with smaller sparkling stones that add to the earrings' overall brilliance."
BGPER-1049,bgper-1049,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 1.39ct diamonds (190 pcs) and 2.20ct colour stones (2 pcs). Total weight: 7.44g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"RG, Polki Jewellery, EARRINGS, 18K",TRUE,Active,BGPER-1049,,Title,Default Title,,,,,,,,2705.0,,,TRUE,,,,,,shopify,1,DENY,7.44,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPER-1049.jpg,1,BGPER-1049,,FALSE,BGPER-1049 | BG Jewels,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 1.39ct diamonds (190 pcs) and 2.20ct colour stones (2 pcs). Total weight: 7.44g.,RG,Apparel & Accessories > Jewelry,,,BGPER-1049,,,New,FALSE,,,,,,"The image features a pair of earrings crafted in rose gold. Each earring showcases a modern geometric design, adorned with small diamonds set around larger rectangular pink stones and oval-shaped clear stones, possibly quartz or topaz. The overall style is contemporary, emphasizing clean lines and a sophisticated blend of colors and materials. The combination of sparkling diamonds with the colored stones creates a luxurious and elegant appearance."
BGPER-1050,bgper-1050,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 1.50ct diamonds (26 pcs) and 3.69ct colour stones (16 pcs). Total weight: 7.61g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"RG, Polki Jewellery, EARRINGS, 18K",TRUE,Active,BGPER-1050,,Title,Default Title,,,,,,,,2410.0,,,TRUE,,,,,,shopify,1,DENY,7.61,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPER-1050.jpg,1,BGPER-1050,,FALSE,BGPER-1050 | BG Jewels,Elegant Rose 18K Gold Earrings. from the Polki Jewellery collection. set with 1.50ct diamonds (26 pcs) and 3.69ct colour stones (16 pcs). Total weight: 7.61g.,RG,Apparel & Accessories > Jewelry,,,BGPER-1050,,,New,FALSE,,,,,,"These are a pair of earrings featuring a floral design. The earrings have a central arrangement of green stones, likely emeralds or green-colored gems, surrounded by a halo of clear, diamond-like stones. The metal appears to be gold or gold-toned, enhancing the traditional aesthetic. The overall design is sophisticated, combining classic elements with a luxurious appeal."
BGPER-1051,bgper-1051,Elegant Yellow 18K Gold Earrings. from the Polki Jewellery collection. set with 0.44ct diamonds (36 pcs). Total weight: 2.99g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"YG, Polki Jewellery, EARRINGS, 18K",TRUE,Active,BGPER-1051,,Title,Default Title,,,,,,,,910.0,,,TRUE,,,,,,shopify,1,DENY,2.99,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPER-1051.jpg,1,BGPER-1051,,FALSE,BGPER-1051 | BG Jewels,Elegant Yellow 18K Gold Earrings. from the Polki Jewellery collection. set with 0.44ct diamonds (36 pcs). Total weight: 2.99g.,YG,Apparel & Accessories > Jewelry,,,BGPER-1051,,,New,FALSE,,,,,,"The image depicts a gold ring with a simple yet elegant design. It features a row of small, pave-set diamonds that add a subtle sparkle. The overall style is modern, characterized by its sleek and minimalist aesthetic. The ring is suitable for everyday wear or as a stacking piece."
BGPER-1052,bgper-1052,Elegant Yellow 18K Gold Earrings. from the Polki Jewellery collection. set with 0.71ct diamonds (66 pcs) and 1.63ct colour stones (14 pcs). Total weight: 3.21g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"YG, Polki Jewellery, EARRINGS, 18K",TRUE,Active,BGPER-1052,,Title,Default Title,,,,,,,,1210.0,,,TRUE,,,,,,shopify,1,DENY,3.21,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPER-1052.jpg,1,BGPER-1052,,FALSE,BGPER-1052 | BG Jewels,Elegant Yellow 18K Gold Earrings. from the Polki Jewellery collection. set with 0.71ct diamonds (66 pcs) and 1.63ct colour stones (14 pcs). Total weight: 3.21g.,YG,Apparel & Accessories > Jewelry,,,BGPER-1052,,,New,FALSE,,,,,,"The image shows a pair of earrings crafted from metal with a gold finish. The earrings are circular in shape, featuring alternating sections of small clear stones and vivid red stones, likely representing diamonds and rubies. The design style appears to be a blend of traditional and modern elements, with a symmetrical arrangement of the gems creating a balanced look. The intricate detailing within the circle adds a touch of elegance to the overall design."
BGPNL-1018,bgpnl-1018,Elegant Rose 14K Gold Necklace. from the Polki Jewellery collection. set with 4.51ct diamonds (186 pcs) and 15.02ct colour stones (2 pcs). Total weight: 38.84g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"RG, Polki Jewellery, NECKLACE, 14K",TRUE,Active,BGPNL-1018,,Title,Default Title,,,,,,,,12180.0,,,TRUE,,,,,,shopify,1,DENY,38.84,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPNL-1018.jpg,1,BGPNL-1018,,FALSE,BGPNL-1018 | BG Jewels,Elegant Rose 14K Gold Necklace. from the Polki Jewellery collection. set with 4.51ct diamonds (186 pcs) and 15.02ct colour stones (2 pcs). Total weight: 38.84g.,RG,Apparel & Accessories > Jewelry,,,BGPNL-1018,,,New,FALSE,,,,,,"This is a modern-style necklace featuring a sleek design crafted in rose gold. It showcases a minimalist chain that culminates in a V-shape, adorned with two prominent stones: a pear-shaped pink stone and a teardrop-shaped green stone, both surrounded by small diamonds. The necklace combines a contemporary elegance with a touch of color, making it a striking yet refined piece."
BGPNL-1019,bgpnl-1019,Elegant Victorian 14K Gold Necklace. from the Polki Jewellery collection. set with 8.13ct diamonds (126 pcs) and 45.73ct colour stones (5 pcs). Total weight: 37.30g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"Victorian, Polki Jewellery, NECKLACE, 14K",TRUE,Active,BGPNL-1019,,Title,Default Title,,,,,,,,13335.0,,,TRUE,,,,,,shopify,1,DENY,37.3,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPNL-1019.jpg,1,BGPNL-1019,,FALSE,BGPNL-1019 | BG Jewels,Elegant Victorian 14K Gold Necklace. from the Polki Jewellery collection. set with 8.13ct diamonds (126 pcs) and 45.73ct colour stones (5 pcs). Total weight: 37.30g.,Victorian,Apparel & Accessories > Jewelry,,,BGPNL-1019,,,New,FALSE,,,,,,"This is a striking necklace featuring a series of polished red stones, likely rubies, set in a gold or gold-toned metal. Interspersed between the larger red stones are smaller multicolored opals. The design has a traditional style, with intricate detailing around the stones, culminating in an elaborate central pendant. This piece exudes a luxurious and timeless elegance."
BGPNL-1020,bgpnl-1020,Elegant Rose 14K Gold Necklace. from the Polki Jewellery collection. set with 5.30ct diamonds (368 pcs) and 11.79ct colour stones (2 pcs). Total weight: 28.88g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"RG, Polki Jewellery, NECKLACE, 14K",TRUE,Active,BGPNL-1020,,Title,Default Title,,,,,,,,8300.0,,,TRUE,,,,,,shopify,1,DENY,28.88,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPNL-1020.jpg,1,BGPNL-1020,,FALSE,BGPNL-1020 | BG Jewels,Elegant Rose 14K Gold Necklace. from the Polki Jewellery collection. set with 5.30ct diamonds (368 pcs) and 11.79ct colour stones (2 pcs). Total weight: 28.88g.,RG,Apparel & Accessories > Jewelry,,,BGPNL-1020,,,New,FALSE,,,,,,"This is an elegant necklace crafted from rose gold metal, featuring a modern design style. It is adorned with clear stones, likely diamonds or diamond-like gems, placed along the chain. The design is highlighted by the two prominent teardrop-shaped pink stones, which are likely pink sapphires or similar gems, adding a touch of color and sophistication. The overall look is refined and contemporary, ideal for a stylish and elegant appearance."
BGPNL-1021,bgpnl-1021,Elegant Yellow 14K Gold Necklace. from the Polki Jewellery collection. set with 5.70ct diamonds (558 pcs) and 15.19ct colour stones (11 pcs). Total weight: 32.76g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"YG, Polki Jewellery, NECKLACE, 14K",TRUE,Active,BGPNL-1021,,Title,Default Title,,,,,,,,13560.0,,,TRUE,,,,,,shopify,1,DENY,32.76,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPNL-1021.jpg,1,BGPNL-1021,,FALSE,BGPNL-1021 | BG Jewels,Elegant Yellow 14K Gold Necklace. from the Polki Jewellery collection. set with 5.70ct diamonds (558 pcs) and 15.19ct colour stones (11 pcs). Total weight: 32.76g.,YG,Apparel & Accessories > Jewelry,,,BGPNL-1021,,,New,FALSE,,,,,,"This necklace features a balanced alternation of green and clear teardrop-shaped stones, likely emeralds and diamonds or similar gemstones. It is crafted in a gold metal setting, which accentuates the vibrant colors. The design style leans towards modern with a touch of elegance, making it suitable for both formal and semi-formal occasions. The symmetrical arrangement of stones adds to its harmonious and aesthetic appeal."
BGPNL-1022,bgpnl-1022,Elegant Rose 18K Gold Necklace. from the Polki Jewellery collection. set with 3.99ct diamonds (315 pcs). Total weight: 24.99g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"RG, Polki Jewellery, NECKLACE, 18K",TRUE,Active,BGPNL-1022,,Title,Default Title,,,,,,,,7845.0,,,TRUE,,,,,,shopify,1,DENY,24.99,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPNL-1022.jpg,1,BGPNL-1022,,FALSE,BGPNL-1022 | BG Jewels,Elegant Rose 18K Gold Necklace. from the Polki Jewellery collection. set with 3.99ct diamonds (315 pcs). Total weight: 24.99g.,RG,Apparel & Accessories > Jewelry,,,BGPNL-1022,,,New,FALSE,,,,,,"This is a delicate necklace featuring a rose gold metal finish. It is adorned with five teardrop-shaped pendants, each encased with sparkling stones resembling diamonds, set in a classic, elegant style. The design is minimalistic yet sophisticated, making it suitable for both modern and traditional attire. The overall aesthetic is understated, allowing the brilliance of the stones to stand out."
BGPNL-1023,bgpnl-1023,Elegant Rose 18K Gold Necklace. from the Polki Jewellery collection. set with 2.02ct diamonds (36 pcs) and 3.63ct colour stones (16 pcs). Total weight: 15.99g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"RG, Polki Jewellery, NECKLACE, 18K",TRUE,Active,BGPNL-1023,,Title,Default Title,,,,,,,,4615.0,,,TRUE,,,,,,shopify,1,DENY,15.99,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPNL-1023.jpg,1,BGPNL-1023,,FALSE,BGPNL-1023 | BG Jewels,Elegant Rose 18K Gold Necklace. from the Polki Jewellery collection. set with 2.02ct diamonds (36 pcs) and 3.63ct colour stones (16 pcs). Total weight: 15.99g.,RG,Apparel & Accessories > Jewelry,,,BGPNL-1023,,,New,FALSE,,,,,,"The piece is a necklace featuring a rose gold metal base. It is adorned with white stones, likely diamonds, and green gems, which could be emeralds. The design is modern with floral motifs, where clusters of stones resemble blossoms. The central pendant showcases a circular floral arrangement with a unique and elegant design."
BGPPD-1001,bgppd-1001,Elegant Yellow 14K Gold Pendant. from the Polki Jewellery collection. set with 1.79ct diamonds (77 pcs). Total weight: 8.91g.,BG Jewels,Apparel & Accessories > Jewelry,PENDANT,"YG, Polki Jewellery, PENDANT, 14K",TRUE,Active,BGPPD-1001,,Title,Default Title,,,,,,,,2315.0,,,TRUE,,,,,,shopify,1,DENY,8.91,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPPD-1001.jpg,1,BGPPD-1001,,FALSE,BGPPD-1001 | BG Jewels,Elegant Yellow 14K Gold Pendant. from the Polki Jewellery collection. set with 1.79ct diamonds (77 pcs). Total weight: 8.91g.,YG,Apparel & Accessories > Jewelry,,,BGPPD-1001,,,New,FALSE,,,,,,"The image shows a necklace with a pendant on a gold-colored chain. The pendant features a floral design, embellished with multiple teardrop-shaped gemstones that resemble diamonds or clear crystals, arranged in a symmetrical pattern. The style is elegant and modern, combining simplicity with a touch of sophistication. The overall appearance is suitable for both formal occasions and stylish everyday wear."
BGPPD-1002,bgppd-1002,Elegant Rose 18K Gold Pendant. from the Polki Jewellery collection. set with 1.17ct diamonds (122 pcs). Total weight: 9.89g.,BG Jewels,Apparel & Accessories > Jewelry,PENDANT,"RG, Polki Jewellery, PENDANT, 18K",TRUE,Active,BGPPD-1002,,Title,Default Title,,,,,,,,2790.0,,,TRUE,,,,,,shopify,1,DENY,9.89,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPPD-1002.jpg,1,BGPPD-1002,,FALSE,BGPPD-1002 | BG Jewels,Elegant Rose 18K Gold Pendant. from the Polki Jewellery collection. set with 1.17ct diamonds (122 pcs). Total weight: 9.89g.,RG,Apparel & Accessories > Jewelry,,,BGPPD-1002,,,New,FALSE,,,,,,"This necklace features a contemporary design with a delicate rose gold chain. The pendant showcases a combination of geometric shapes, including a circle and two arcs, asymmetrically balanced. It is adorned with clear stones resembling diamonds, set at strategic points for a modern and minimalist aesthetic. The style merges elegance with simplicity, making it suitable for both casual and formal occasions."
BGPPD-1003,bgppd-1003,Elegant Rose 14K Gold Pendant. from the Polki Jewellery collection. set with 1.04ct diamonds (35 pcs). Total weight: 5.04g.,BG Jewels,Apparel & Accessories > Jewelry,PENDANT,"RG, Polki Jewellery, PENDANT, 14K",TRUE,Active,BGPPD-1003,,Title,Default Title,,,,,,,,1400.0,,,TRUE,,,,,,shopify,1,DENY,5.04,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGPPD-1003.jpg,1,BGPPD-1003,,FALSE,BGPPD-1003 | BG Jewels,Elegant Rose 14K Gold Pendant. from the Polki Jewellery collection. set with 1.04ct diamonds (35 pcs). Total weight: 5.04g.,RG,Apparel & Accessories > Jewelry,,,BGPPD-1003,,,New,FALSE,,,,,,"This is a delicate necklace featuring a rose gold chain. The pendant design includes a central oval-shaped gemstone, likely a diamond or a similar clear stone, surrounded by smaller stones, creating a halo effect. Below the central stone, there are three smaller stones dangling at varying lengths, providing a cascading effect. The overall style is modern and elegant, suitable for both formal and casual occasions."
